Date,Open,High,Low,Close,Adj Close,Volume
2018-04-11,25198.349609375,25207.05078125,24950.30078125,25098.25,25098.25,0
2018-04-12,25076.900390625,25244.80078125,24969.400390625,25195.099609375,25195.099609375,0
2018-04-13,25239.650390625,25411.30078125,25076.849609375,25200.599609375,25200.599609375,0
2018-04-16,25082.099609375,25348.55078125,25067.349609375,25320.849609375,25320.849609375,0
2018-04-17,25383.75,25402.55078125,25224.0,25334.44921875,25334.44921875,0
2018-04-18,25426.75,25426.75,25058.75,25102.30078125,25102.30078125,0
2018-04-19,25206.44921875,25207.30078125,25049.69921875,25126.150390625,25126.150390625,0
2018-04-20,25126.80078125,25126.80078125,24839.30078125,24943.849609375,24943.849609375,0
2018-04-23,25065.5,25084.150390625,24466.099609375,24960.650390625,24960.650390625,0
2018-04-24,24972.19921875,25123.44921875,24955.0,25042.099609375,25042.099609375,0
2018-04-25,24993.400390625,24993.400390625,24734.599609375,24814.400390625,24814.400390625,0
2018-04-26,24833.19921875,25064.0,24753.400390625,25010.900390625,25010.900390625,0
2018-04-27,25030.150390625,25441.5,25029.650390625,25394.599609375,25394.599609375,0
2018-04-30,25490.150390625,25617.5,25464.80078125,25531.599609375,25531.599609375,0
2018-05-02,25607.05078125,25716.75,25499.349609375,25568.30078125,25568.30078125,114400
2018-05-03,25547.900390625,25653.44921875,25469.05078125,25605.25,25605.25,97400
2018-05-04,25632.30078125,25680.400390625,25537.69921875,25645.400390625,25645.400390625,94400
2018-05-07,25676.25,25913.5,25675.150390625,25852.05078125,25852.05078125,0
2018-05-08,26074.150390625,26116.25,25954.599609375,26090.5,26090.5,0
2018-05-09,25988.099609375,26206.5,25946.30078125,26154.44921875,26154.44921875,0
2018-05-10,26216.099609375,26266.400390625,26057.19921875,26131.0,26131.0,0
2018-05-11,26173.69921875,26437.25,26099.849609375,26413.150390625,26413.150390625,0
2018-05-14,26404.44921875,26565.400390625,26338.05078125,26475.150390625,26475.150390625,0
2018-05-15,26494.900390625,26972.05078125,26407.30078125,26474.0,26474.0,0
2018-05-16,26269.349609375,26428.349609375,26102.150390625,26182.150390625,26182.150390625,0
2018-05-17,26233.19921875,26283.55078125,26012.0,26073.80078125,26073.80078125,0
2018-05-18,26025.599609375,26032.0,25839.0,25875.599609375,25875.599609375,0
2018-05-21,26017.5,26066.75,25685.349609375,25750.80078125,25750.80078125,0
2018-05-22,25780.25,25945.650390625,25701.349609375,25777.69921875,25777.69921875,0
2018-05-23,25726.94921875,25903.900390625,25622.150390625,25684.94921875,25684.94921875,0
2018-05-24,25722.900390625,26073.099609375,25658.400390625,26016.80078125,26016.80078125,0
2018-05-25,26066.75,26325.55078125,26031.44921875,26273.55078125,26273.55078125,0
2018-05-28,26291.650390625,26713.650390625,26273.900390625,26614.25,26614.25,0
2018-05-29,26567.25,26570.94921875,26221.099609375,26254.80078125,26254.80078125,0
2018-05-30,26039.900390625,26405.44921875,25980.849609375,26327.80078125,26327.80078125,0
2018-05-31,26587.0,27164.55078125,26354.55078125,26956.19921875,26956.19921875,0
2018-06-01,26913.400390625,26996.80078125,26658.55078125,26692.80078125,26692.80078125,0
2018-06-04,27023.69921875,27047.55078125,26205.900390625,26257.55078125,26257.55078125,0
2018-06-05,26263.0,26342.400390625,26069.55078125,26251.0,26251.0,0
2018-06-06,26266.900390625,26425.19921875,26147.80078125,26367.599609375,26367.599609375,0
2018-06-07,26577.94921875,26766.94921875,26483.900390625,26517.80078125,26517.80078125,0
2018-06-08,26457.25,26481.0,26284.19921875,26451.349609375,26451.349609375,0
2018-06-11,26473.19921875,26653.0,26421.94921875,26453.55078125,26453.55078125,0
2018-06-12,26566.599609375,26656.44921875,26449.849609375,26607.099609375,26607.099609375,0
2018-06-13,26721.94921875,26765.44921875,26598.19921875,26642.80078125,26642.80078125,0
2018-06-14,26612.30078125,26623.25,26503.099609375,26562.25,26562.25,0
2018-06-15,26513.69921875,26586.400390625,26344.94921875,26417.400390625,26417.400390625,0
2018-06-18,26444.30078125,26477.5,26322.44921875,26409.30078125,26409.30078125,0
2018-06-19,26448.099609375,26448.099609375,26224.75,26265.75,26265.75,0
2018-06-20,26320.44921875,26574.75,26309.94921875,26557.69921875,26557.69921875,0
2018-06-21,26645.30078125,26682.94921875,26454.94921875,26496.94921875,26496.94921875,0
2018-06-22,26518.400390625,26806.55078125,26364.25,26766.849609375,26766.849609375,0
2018-06-25,26718.150390625,26804.900390625,26573.0,26609.69921875,26609.69921875,0
2018-06-26,26495.650390625,26712.599609375,26479.650390625,26601.69921875,26601.69921875,0
2018-06-27,26616.30078125,26634.30078125,26336.5,26423.400390625,26423.400390625,0
2018-06-28,26398.099609375,26487.849609375,26161.0,26324.599609375,26324.599609375,0
2018-06-29,26312.69921875,26465.0,26291.349609375,26364.19921875,26364.19921875,0
2018-07-02,26364.44921875,26371.599609375,26060.599609375,26230.30078125,26230.30078125,0
2018-07-03,26210.099609375,26316.099609375,26142.0,26204.099609375,26204.099609375,0
2018-07-04,26249.25,26480.5,26132.900390625,26433.94921875,26433.94921875,0
2018-07-05,26481.55078125,26598.44921875,26415.19921875,26503.30078125,26503.30078125,0
2018-07-06,26427.55078125,26609.849609375,26410.0,26493.849609375,26493.849609375,0
2018-07-09,26642.349609375,26781.19921875,26611.55078125,26753.30078125,26753.30078125,0
2018-07-10,26844.55078125,26939.55078125,26778.5,26894.55078125,26894.55078125,0
2018-07-11,26900.650390625,26938.849609375,26774.599609375,26816.19921875,26816.19921875,0
2018-07-12,26937.5,27164.80078125,26936.05078125,27026.55078125,27026.55078125,0
2018-07-13,27046.849609375,27102.349609375,26902.30078125,26935.94921875,26935.94921875,0
2018-07-16,26914.5,26939.05078125,26643.94921875,26679.80078125,26679.80078125,0
2018-07-17,26662.849609375,27041.349609375,26653.650390625,27008.099609375,27008.099609375,0
2018-07-18,27107.349609375,27187.150390625,26834.44921875,26880.900390625,26880.900390625,0
2018-07-19,26960.19921875,27025.44921875,26730.099609375,26789.650390625,26789.650390625,0
2018-07-20,26764.400390625,26946.55078125,26718.599609375,26873.19921875,26873.19921875,0
2018-07-23,26701.30078125,27040.099609375,26671.349609375,27008.150390625,27008.150390625,0
2018-07-24,26984.150390625,27128.0,26868.150390625,26974.400390625,26974.400390625,0
2018-07-25,26992.55078125,27074.0,26939.349609375,27031.30078125,27031.30078125,0
2018-07-26,27054.69921875,27455.099609375,27045.05078125,27406.400390625,27406.400390625,0
2018-07-27,27497.80078125,27661.05078125,27455.0,27634.400390625,27634.400390625,0
2018-07-30,27767.650390625,27873.69921875,27607.94921875,27842.599609375,27842.599609375,0
2018-07-31,27797.19921875,27839.19921875,27651.30078125,27764.150390625,27764.150390625,0
2018-08-01,27684.80078125,27820.150390625,27477.900390625,27596.599609375,27596.599609375,0
2018-08-02,27469.5,27487.900390625,27327.94921875,27355.94921875,27355.94921875,0
2018-08-03,27471.94921875,27723.0,27448.150390625,27695.5,27695.5,0
2018-08-06,27769.55078125,27994.0,27766.05078125,27898.5,27898.5,0
2018-08-07,27972.94921875,27988.19921875,27827.30078125,27875.900390625,27875.900390625,0
2018-08-08,27930.55078125,28128.650390625,27858.75,28062.44921875,28062.44921875,0
2018-08-09,28173.650390625,28363.400390625,28132.0,28320.0,28320.0,0
2018-08-10,28348.94921875,28377.900390625,28087.650390625,28124.25,28124.25,0
2018-08-13,27760.80078125,27911.849609375,27739.5,27794.400390625,27794.400390625,0
2018-08-14,27864.400390625,28053.05078125,27854.900390625,28021.69921875,28021.69921875,0
2018-08-16,27836.150390625,28013.099609375,27779.5,27826.55078125,27826.55078125,179500
2018-08-17,27991.75,28178.150390625,27953.80078125,28128.55078125,28128.55078125,151600
2018-08-20,28171.650390625,28322.30078125,28171.650390625,28274.25,28274.25,172500
2018-08-21,28295.849609375,28305.94921875,28151.900390625,28257.900390625,28257.900390625,138100
2018-08-23,28321.94921875,28325.44921875,27965.349609375,28027.900390625,28027.900390625,0
2018-08-24,27954.25,28122.75,27782.80078125,27834.69921875,27834.69921875,0
2018-08-27,27971.25,28317.75,27958.19921875,28264.19921875,28264.19921875,0
2018-08-28,28379.900390625,28388.650390625,28152.69921875,28269.650390625,28269.650390625,0
2018-08-29,28233.400390625,28344.099609375,28167.80078125,28224.099609375,28224.099609375,0
2018-08-30,28233.69921875,28233.69921875,27961.75,28103.25,28103.25,0
2018-08-31,27998.0,28157.349609375,27940.94921875,28061.75,28061.75,0
2018-09-03,28199.44921875,28203.19921875,27777.400390625,27819.5,27819.5,123200
2018-09-04,27845.55078125,27875.150390625,27385.849609375,27430.75,27430.75,0
2018-09-05,27409.30078125,27506.30078125,27136.05078125,27376.05078125,27376.05078125,0
2018-09-06,27464.25,27552.80078125,27246.25,27468.69921875,27468.69921875,0
2018-09-07,27439.25,27512.5,27232.80078125,27481.44921875,27481.44921875,0
2018-09-10,27395.19921875,27404.849609375,27142.55078125,27201.75,27201.75,0
2018-09-11,27295.19921875,27318.44921875,26772.25,26807.5,26807.5,0
2018-09-12,26895.150390625,26895.150390625,26555.150390625,26819.19921875,26819.19921875,0
2018-09-14,27059.849609375,27205.75,26989.80078125,27163.849609375,27163.849609375,0
2018-09-17,27002.599609375,27002.599609375,26743.400390625,26820.30078125,26820.30078125,0
2018-09-18,26757.0,26901.05078125,26407.44921875,26441.44921875,26441.44921875,0
2018-09-19,26532.0,26611.599609375,26235.69921875,26277.349609375,26277.349609375,0
2018-09-21,26331.05078125,26490.400390625,25053.349609375,25596.900390625,25596.900390625,0
2018-09-24,25645.05078125,25649.69921875,24904.5,24970.349609375,24970.349609375,0
2018-09-25,24947.69921875,25406.94921875,24678.25,25330.349609375,25330.349609375,0
2018-09-26,25525.099609375,25525.099609375,25197.349609375,25376.30078125,25376.30078125,0
2018-09-27,25442.099609375,25452.5,25007.05078125,25042.150390625,25042.150390625,0
2018-09-28,25135.80078125,25354.69921875,24919.25,25119.849609375,25119.849609375,0
2018-10-01,24943.900390625,25412.150390625,24707.650390625,25367.0,25367.0,0
2018-10-03,25290.55078125,25470.05078125,25026.349609375,25069.900390625,25069.900390625,253300
2018-10-04,24735.150390625,24893.400390625,24501.05078125,24819.30078125,24819.30078125,0
2018-10-05,24741.650390625,25080.19921875,24250.650390625,24443.44921875,24443.44921875,0
2018-10-08,24470.75,24745.349609375,24240.05078125,24618.349609375,24618.349609375,0
2018-10-09,24703.650390625,24759.900390625,24464.900390625,24527.650390625,24527.650390625,0
2018-10-10,24596.599609375,25371.150390625,24559.900390625,25321.69921875,25321.69921875,0
2018-10-11,24541.75,24940.099609375,24493.69921875,24783.94921875,24783.94921875,0
2018-10-12,25001.94921875,25484.19921875,24975.44921875,25395.849609375,25395.849609375,0
2018-10-15,25444.0,25466.19921875,25147.80078125,25388.05078125,25388.05078125,0
2018-10-16,25414.19921875,25707.05078125,25351.80078125,25589.650390625,25589.650390625,0
2018-10-17,25839.099609375,25915.349609375,25101.94921875,25188.599609375,25188.599609375,0
2018-10-19,24966.5,25277.900390625,24922.650390625,25085.80078125,25085.80078125,0
2018-10-22,25484.25,25504.75,25021.349609375,25078.599609375,25078.599609375,0
2018-10-23,24786.900390625,25124.599609375,24784.900390625,24972.44921875,24972.44921875,0
2018-10-24,25312.69921875,25356.900390625,24839.650390625,25064.19921875,25064.19921875,0
2018-10-25,24841.5,24977.349609375,24696.849609375,24817.44921875,24817.44921875,0
2018-10-26,24771.849609375,24771.94921875,24353.099609375,24421.05078125,24421.05078125,0
2018-10-29,24647.94921875,25023.75,24404.55078125,24959.69921875,24959.69921875,0
2018-10-30,24924.75,25121.5,24686.849609375,24807.75,24807.75,0
2018-10-31,24823.80078125,25201.30078125,24528.349609375,25153.25,25153.25,0
2018-11-01,25285.19921875,25401.599609375,25129.44921875,25323.650390625,25323.650390625,0
2018-11-02,25545.349609375,25856.25,25499.150390625,25701.650390625,25701.650390625,0
2018-11-05,25731.55078125,25788.19921875,25534.400390625,25732.19921875,25732.19921875,0
2018-11-06,25747.400390625,25860.75,25558.349609375,25598.0,25598.0,0
2018-11-07,25818.099609375,25824.400390625,25698.099609375,25737.5,25737.5,0
2018-11-09,25742.55078125,25822.75,25598.75,25771.0,25771.0,0
2018-11-12,25816.150390625,25907.19921875,25495.099609375,25539.75,25539.75,0
2018-11-13,25422.0,25796.5,25384.55078125,25768.599609375,25768.599609375,0
2018-11-14,25952.400390625,26045.05078125,25806.69921875,25930.150390625,25930.150390625,0
2018-11-15,25946.19921875,26197.599609375,25728.0,26154.75,26154.75,0
2018-11-16,26205.349609375,26332.75,26122.55078125,26245.55078125,26245.55078125,0
2018-11-19,26364.599609375,26379.099609375,26204.349609375,26300.69921875,26300.69921875,0
2018-11-20,26211.5,26259.400390625,26041.80078125,26113.349609375,26113.349609375,0
2018-11-21,26105.44921875,26342.05078125,26060.55078125,26262.05078125,26262.05078125,0
2018-11-22,26233.650390625,26323.94921875,25947.849609375,25999.44921875,25999.44921875,0
2018-11-26,26096.0,26396.599609375,26025.05078125,26365.599609375,26365.599609375,0
2018-11-27,26286.099609375,26491.25,26268.650390625,26443.099609375,26443.099609375,0
2018-11-28,26489.650390625,26584.94921875,26419.650390625,26457.94921875,26457.94921875,0
2018-11-29,26641.599609375,27003.75,26577.150390625,26939.599609375,26939.599609375,0
2018-11-30,27009.30078125,27012.69921875,26764.900390625,26862.94921875,26862.94921875,0
2018-12-03,27032.900390625,27037.099609375,26791.650390625,26857.55078125,26857.55078125,0
2018-12-04,26809.5,26843.80078125,26644.75,26693.80078125,26693.80078125,0
2018-12-05,26572.099609375,26627.349609375,26443.650390625,26519.599609375,26519.599609375,0
2018-12-06,26339.099609375,26359.900390625,26149.44921875,26198.30078125,26198.30078125,0
2018-12-07,26307.400390625,26659.69921875,26252.099609375,26594.30078125,26594.30078125,0
2018-12-10,26073.650390625,26336.19921875,26072.0,26102.650390625,26102.650390625,0
2018-12-11,25602.25,26227.900390625,25598.94921875,26163.400390625,26163.400390625,0
2018-12-12,26286.25,26672.69921875,26214.75,26643.849609375,26643.849609375,0
2018-12-13,26844.150390625,26951.44921875,26723.650390625,26816.349609375,26816.349609375,0
2018-12-14,26810.849609375,26909.0,26732.69921875,26826.0,26826.0,0
2018-12-17,26915.44921875,27051.400390625,26908.599609375,27015.80078125,27015.80078125,0
2018-12-18,26917.30078125,27210.05078125,26840.80078125,27174.69921875,27174.69921875,0
2018-12-19,27229.05078125,27364.349609375,27214.30078125,27298.400390625,27298.400390625,0
2018-12-20,27128.650390625,27309.099609375,27084.5,27275.099609375,27275.099609375,0
2018-12-21,27261.25,27369.099609375,26823.099609375,26869.650390625,26869.650390625,0
2018-12-24,26877.05078125,26934.849609375,26676.94921875,26714.75,26714.75,0
2018-12-26,26634.0,27029.150390625,26408.150390625,26986.80078125,26986.80078125,0
2018-12-27,27200.650390625,27239.94921875,26845.099609375,26878.55078125,26878.55078125,0
2018-12-28,27048.400390625,27213.44921875,27039.599609375,27125.25,27125.25,0
2018-12-31,27267.80078125,27286.5,27105.0,27160.19921875,27160.19921875,0
2019-01-02,27297.0,27397.55078125,27077.599609375,27174.69921875,27174.69921875,0
2019-01-03,27181.599609375,27206.19921875,26923.75,26959.849609375,26959.849609375,0
2019-01-04,26999.69921875,27274.5,26926.099609375,27195.0,27195.0,0
2019-01-07,27378.650390625,27477.80078125,27279.55078125,27304.55078125,27304.55078125,0
2019-01-08,27301.900390625,27542.400390625,27161.94921875,27509.5,27509.5,146100
2019-01-09,27651.25,27754.44921875,27409.5,27720.400390625,27720.400390625,0
2019-01-10,27713.55078125,27713.55078125,27488.19921875,27528.55078125,27528.55078125,0
2019-01-11,27602.80078125,27612.44921875,27382.44921875,27453.900390625,27453.900390625,0
2019-01-14,27389.19921875,27389.80078125,27182.19921875,27248.25,27248.25,0
2019-01-15,27317.55078125,27447.55078125,27317.099609375,27400.75,27400.75,0
2019-01-16,27405.650390625,27554.75,27403.05078125,27483.69921875,27483.69921875,0
2019-01-17,27568.599609375,27611.55078125,27335.150390625,27528.75,27528.75,0
2019-01-18,27550.05078125,27576.44921875,27410.650390625,27456.69921875,27456.69921875,0
2019-01-21,27514.55078125,27622.19921875,27388.5,27533.599609375,27533.599609375,0
2019-01-22,27526.55078125,27533.349609375,27385.400390625,27482.25,27482.25,0
2019-01-23,27493.099609375,27564.69921875,27189.599609375,27250.75,27250.75,0
2019-01-24,27273.5,27342.349609375,27142.80078125,27266.400390625,27266.400390625,0
2019-01-25,27261.44921875,27433.55078125,27045.19921875,27115.30078125,27115.30078125,0
2019-01-28,27041.44921875,27134.19921875,26587.94921875,26653.05078125,26653.05078125,0
2019-01-29,26616.25,26743.849609375,26441.55078125,26573.400390625,26573.400390625,0
2019-01-30,26789.75,26916.25,26693.69921875,26825.5,26825.5,0
2019-01-31,26969.150390625,27325.05078125,26891.05078125,27295.44921875,27295.44921875,0
2019-02-01,27334.55078125,27533.05078125,26930.44921875,27085.94921875,27085.94921875,231600
2019-02-04,26974.0,27243.80078125,26825.55078125,27186.599609375,27186.599609375,0
2019-02-05,27226.05078125,27348.25,27153.19921875,27271.69921875,27271.69921875,0
2019-02-06,27326.19921875,27428.650390625,27294.099609375,27402.349609375,27402.349609375,0
2019-02-07,27424.099609375,27589.75,27322.94921875,27387.150390625,27387.150390625,0
2019-02-08,27302.650390625,27482.099609375,27221.25,27294.400390625,27294.400390625,0
2019-02-11,27240.5,27305.900390625,27151.55078125,27227.80078125,27227.80078125,0
2019-02-12,27166.900390625,27286.650390625,26988.900390625,27010.75,27010.75,0
2019-02-14,26978.0,27030.0,26818.05078125,26970.599609375,26970.599609375,0
2019-02-15,27017.19921875,27029.94921875,26635.25,26794.25,26794.25,0
2019-02-18,26754.599609375,26829.94921875,26617.69921875,26654.25,26654.25,0
2019-02-19,26666.55078125,26996.44921875,26625.599609375,26684.849609375,26684.849609375,0
2019-02-20,26786.0,26985.5,26732.650390625,26955.5,26955.5,0
2019-02-21,26994.75,27100.900390625,26973.0,27052.400390625,27052.400390625,0
2019-02-22,26960.05078125,26997.349609375,26847.80078125,26867.55078125,26867.55078125,0
2019-02-25,26934.19921875,27197.099609375,26932.650390625,27159.25,27159.25,0
2019-02-26,26853.80078125,27127.25,26736.599609375,26952.94921875,26952.94921875,0
2019-02-27,27078.099609375,27189.44921875,26719.400390625,26799.30078125,26799.30078125,0
2019-02-28,26878.0,26920.5,26762.55078125,26789.900390625,26789.900390625,0
2019-03-01,26941.0,27076.55078125,26928.900390625,27043.900390625,27043.900390625,0
2019-03-05,27068.150390625,27580.75,26958.099609375,27554.05078125,27554.05078125,0
2019-03-06,27618.099609375,27681.650390625,27492.05078125,27625.650390625,27625.650390625,0
2019-03-07,27661.0,27815.5,27560.0,27764.599609375,27764.599609375,0
2019-03-08,27686.150390625,27811.349609375,27645.400390625,27761.80078125,27761.80078125,0
2019-03-11,27840.099609375,28035.599609375,27791.25,27966.650390625,27966.650390625,0
2019-03-12,28168.19921875,28488.099609375,28142.25,28443.69921875,28443.69921875,0
2019-03-13,28480.30078125,28927.69921875,28353.650390625,28884.30078125,28884.30078125,0
2019-03-14,29028.900390625,29070.349609375,28819.75,28923.099609375,28923.099609375,0
2019-03-15,29007.0,29520.69921875,28990.849609375,29381.44921875,29381.44921875,0
2019-03-18,29521.599609375,29812.0,29361.650390625,29596.099609375,29596.099609375,0
2019-03-19,29702.599609375,29799.75,29547.69921875,29767.849609375,29767.849609375,0
2019-03-20,29769.650390625,29885.19921875,29633.5,29832.19921875,29832.19921875,0
2019-03-22,29920.75,30008.099609375,29508.69921875,29582.5,29582.5,0
2019-03-25,29329.400390625,29329.400390625,29156.25,29281.19921875,29281.19921875,0
2019-03-26,29300.400390625,29950.150390625,29278.5,29882.150390625,29882.150390625,0
2019-03-27,30034.150390625,30262.55078125,29790.25,30019.80078125,30019.80078125,0
2019-03-28,30064.80078125,30496.05078125,29969.099609375,30420.55078125,30420.55078125,0
2019-04-01,30537.599609375,30648.099609375,30218.349609375,30326.5,30326.5,0
2019-04-02,30450.099609375,30452.900390625,30155.849609375,30354.25,30354.25,0
2019-04-03,30440.849609375,30602.55078125,30036.25,30093.30078125,30093.30078125,0
2019-04-04,30147.30078125,30245.69921875,29809.900390625,29904.900390625,29904.900390625,0
2019-04-05,30002.849609375,30174.0,29850.0,30084.650390625,30084.650390625,0
2019-04-08,30201.5,30232.05078125,29716.599609375,29845.30078125,29845.30078125,0
2019-04-09,29901.5,30165.05078125,29703.55078125,30113.849609375,30113.849609375,0
2019-04-10,29916.599609375,30155.75,29768.099609375,29803.5,29803.5,0
2019-04-11,29841.849609375,29852.25,29640.25,29786.099609375,29786.099609375,0
2019-04-12,29780.55078125,30000.94921875,29707.0,29938.55078125,29938.55078125,0
2019-04-15,29983.5,30163.099609375,29919.099609375,30104.25,30104.25,0
2019-04-16,30236.25,30590.94921875,30228.19921875,30531.349609375,30531.349609375,0
2019-04-18,30656.5,30669.80078125,30142.19921875,30223.400390625,30223.400390625,0
2019-04-22,30282.5,30289.900390625,29647.55078125,29687.94921875,29687.94921875,0
2019-04-23,29761.94921875,29906.5,29455.44921875,29479.69921875,29479.69921875,0
2019-04-24,29550.5,29914.849609375,29435.05078125,29860.80078125,29860.80078125,0
2019-04-25,29927.05078125,30057.69921875,29511.94921875,29561.349609375,29561.349609375,0
2019-04-26,29764.849609375,30048.19921875,29563.150390625,30013.5,30013.5,0
2019-04-30,29920.400390625,29920.400390625,29550.05078125,29764.80078125,29764.80078125,0
2019-05-02,29699.80078125,29919.349609375,29638.80078125,29708.599609375,29708.599609375,0
2019-05-03,29811.650390625,30121.75,29795.099609375,29954.150390625,29954.150390625,0
2019-05-06,29626.5,29757.400390625,29528.599609375,29618.44921875,29618.44921875,0
2019-05-07,29749.55078125,29835.5,29244.25,29288.19921875,29288.19921875,0
2019-05-08,29261.30078125,29261.30078125,28951.349609375,28994.400390625,28994.400390625,0
2019-05-09,28893.94921875,29040.30078125,28784.650390625,28884.599609375,28884.599609375,0
2019-05-10,28927.599609375,29202.849609375,28900.099609375,29040.5,29040.5,0
2019-05-13,29026.650390625,29049.05078125,28621.099609375,28659.94921875,28659.94921875,0
2019-05-14,28718.75,29058.30078125,28582.599609375,28829.19921875,28829.19921875,0
2019-05-15,28925.44921875,28983.150390625,28555.150390625,28616.44921875,28616.44921875,0
2019-05-16,28625.900390625,28947.599609375,28525.44921875,28855.30078125,28855.30078125,0
2019-05-17,28881.400390625,29559.44921875,28856.0,29450.150390625,29450.150390625,0
2019-05-20,30230.400390625,30827.849609375,30111.19921875,30759.69921875,30759.69921875,0
2019-05-21,30862.099609375,30926.69921875,30265.099609375,30308.400390625,30308.400390625,0
2019-05-22,30410.650390625,30675.099609375,30268.599609375,30526.80078125,30526.80078125,0
2019-05-23,30962.80078125,31705.0,30292.349609375,30409.099609375,30409.099609375,0
2019-05-24,30685.5,31275.400390625,30564.400390625,31212.55078125,31212.55078125,0
2019-05-27,31234.900390625,31700.75,31142.5,31647.650390625,31647.650390625,232000
2019-05-28,31711.30078125,31712.400390625,31328.599609375,31597.900390625,31597.900390625,0
2019-05-29,31459.25,31546.75,31257.900390625,31295.55078125,31295.55078125,0
2019-05-30,31256.849609375,31619.25,31236.099609375,31537.099609375,31537.099609375,0
2019-05-31,31678.900390625,31783.599609375,30623.05078125,31375.400390625,31375.400390625,0
2019-06-03,31406.05078125,31674.599609375,31284.69921875,31653.650390625,31653.650390625,0
2019-06-04,31532.900390625,31752.69921875,31512.94921875,31589.05078125,31589.05078125,0
2019-06-06,31523.94921875,31541.5,30800.80078125,30857.400390625,30857.400390625,274600
2019-06-07,30943.150390625,31139.599609375,30627.05078125,31066.55078125,31066.55078125,0
2019-06-10,31259.19921875,31367.400390625,30861.30078125,31034.0,31034.0,0
2019-06-11,31172.25,31399.349609375,30973.349609375,31265.44921875,31265.44921875,0
2019-06-12,31219.30078125,31222.30078125,30911.44921875,30965.69921875,30965.69921875,0
2019-06-13,30876.75,31036.900390625,30638.25,30976.099609375,30976.099609375,0
2019-06-14,30983.44921875,31032.650390625,30508.94921875,30614.349609375,30614.349609375,0
2019-06-17,30652.0,30684.05078125,30249.400390625,30273.25,30273.25,0
2019-06-18,30299.44921875,30550.650390625,30222.849609375,30351.0,30351.0,0
2019-06-19,30526.5,30699.150390625,30242.0,30362.099609375,30362.099609375,0
2019-06-20,30390.19921875,30824.55078125,30220.69921875,30781.099609375,30781.099609375,0
2019-06-21,30804.94921875,30804.94921875,30541.5,30628.349609375,30628.349609375,0
2019-06-24,30680.94921875,30783.650390625,30528.0,30602.05078125,30602.05078125,0
2019-06-25,30567.650390625,30913.25,30451.400390625,30847.05078125,30847.05078125,0
2019-06-26,30809.19921875,31202.69921875,30766.650390625,31162.349609375,31162.349609375,0
2019-06-27,31192.099609375,31490.599609375,31158.80078125,31269.5,31269.5,0
2019-06-28,31281.0,31308.900390625,31060.599609375,31105.19921875,31105.19921875,0
2019-07-01,31271.0,31449.650390625,31247.44921875,31372.19921875,31372.19921875,0
2019-07-02,31414.650390625,31431.349609375,31105.099609375,31283.30078125,31283.30078125,0
2019-07-03,31347.69921875,31466.349609375,31242.099609375,31382.30078125,31382.30078125,0
2019-07-04,31471.0,31608.349609375,31428.05078125,31471.849609375,31471.849609375,242986000
2019-07-05,31523.05078125,31660.75,31323.25,31475.80078125,31475.80078125,0
2019-07-08,31346.849609375,31346.849609375,30538.55078125,30603.849609375,30603.849609375,0
2019-07-09,30533.400390625,30702.05078125,30348.849609375,30569.150390625,30569.150390625,0
2019-07-10,30618.05078125,30728.349609375,30431.25,30522.099609375,30522.099609375,0
2019-07-11,30707.0,30787.0,30566.099609375,30716.55078125,30716.55078125,0
2019-07-12,30789.75,30861.400390625,30550.75,30601.44921875,30601.44921875,0
2019-07-15,30688.849609375,30688.849609375,30334.650390625,30445.94921875,30445.94921875,0
2019-07-16,30532.650390625,30632.150390625,30430.150390625,30570.80078125,30570.80078125,0
2019-07-17,30622.25,30799.30078125,30570.05078125,30735.5,30735.5,0
2019-07-18,30705.80078125,30768.099609375,30379.0,30430.599609375,30430.599609375,0
2019-07-19,30515.099609375,30537.650390625,29705.900390625,29770.349609375,29770.349609375,0
2019-07-22,29617.05078125,29635.150390625,29194.099609375,29284.94921875,29284.94921875,339800
2019-07-23,29342.44921875,29364.400390625,29078.80078125,29128.099609375,29128.099609375,0
2019-07-24,29085.44921875,29250.75,28872.30078125,28952.25,28952.25,0
2019-07-25,28981.05078125,29240.80078125,28931.05078125,29043.05078125,29043.05078125,0
2019-07-26,29062.5,29377.599609375,28999.55078125,29325.30078125,29325.30078125,0
2019-07-29,29583.44921875,29583.44921875,29106.75,29295.900390625,29295.900390625,0
2019-07-30,29434.849609375,29528.30078125,28739.5,28791.599609375,28791.599609375,0
2019-07-31,28575.44921875,28974.19921875,28537.0,28876.0,28876.0,0
2019-08-01,28660.5,28819.69921875,28047.349609375,28367.25,28367.25,0
2019-08-02,28224.25,28541.19921875,27937.55078125,28204.94921875,28204.94921875,310300
2019-08-05,27841.19921875,27866.55078125,27389.5,27648.05078125,27648.05078125,0
2019-08-06,27518.5,28147.400390625,27518.5,28022.099609375,28022.099609375,0
2019-08-07,28053.849609375,28175.55078125,27641.849609375,27702.05078125,27702.05078125,0
2019-08-08,27840.099609375,28225.0,27531.94921875,28110.44921875,28110.44921875,0
2019-08-09,28293.650390625,28602.19921875,28254.69921875,28431.900390625,28431.900390625,0
2019-08-13,28356.80078125,28358.849609375,27683.5,27729.099609375,27729.099609375,0
2019-08-14,27885.5,28104.599609375,27729.400390625,28019.19921875,28019.19921875,0
2019-08-16,27920.30078125,28250.150390625,27720.94921875,28217.0,28217.0,0
2019-08-19,28331.25,28468.900390625,28146.5,28186.099609375,28186.099609375,0
